"ID","References","Authors","Col.Name","Data File","Section diameter D [in.]","d [in.]","Clear Cover cc [in.]","lc  [in.]","a [in.]","a/d","No.of bars","Angle [degrees]","Bar dia. [in.]","fy (longi. reinf.) [psi]","pL (longi. reinf.)","Trans. reinf. legs perp. to load","Trans. reinf. legs parl. to load","Trans. bar dia. [in.]","Spacing of trans. reinf. (s) [in.]","fy (trans. reinf.) [psi]","pt (trans. reinf. volumetric ratio)","pv (trans. reinf. ratio)","s/d","Seismic hoops or spirals","f'c [psi]","Axial load(P) [kips]","Axial load ratio","Spliced longi. bars","Splice length [in]","Splice height [in]","Test setup","Number of loading directions","Maximum lateral load (primary) (Vmax1) [kips]","Drift ratio at Vmax1 [%]","Drift ratio at 0.8Vmax1 [%]","Drift ratio at 0.25Vmax1 [%]","Drift ratio at axial failure (primary) [%]","Lateral load at axial failure (primary) [kips]","Vp1 (primary) [kips]","Vo1 (primary) [kips]","Vp1/Vo1","Maximum lateral load (secondary) (Vmax2) [kips]","Drift ratio at Vmax2 [%]","Drift ratio at 0.8Vmax2 [%]","Drift ratio at 0.25Vmax2 [%]","Drift ratio at axial failure (secondary) [%]","Lateral load at axial failure (secondary) [kips]","Vp2 (secondary) [kips]","Vo2 (secondary) [kips]","Vp2/Vo2",
"86","Zahn;F. A. P.;R.; and Priestley;M.J.N. (1986). Design of Reinforced Concrete Bridge Columns for Strength and Ductility. Christchurch;New Zealand;Univeristy of Canterbury: 380.","Zahn et al.","No.5","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/86.csv","15.748031500000000","12.598425200000000","0.510000000000000","62.992125980000000","62.992125980000000","5.000000000000000","16","0","0.629921260000000","48865","0.024300000000000","2","2","0.393700787000000","5.314960630000000","67570","0.006200000000000","0.002908882000000","0.421875000000000","1","4669.000000000000000","124.764000000000000","0.137190167000000","0","0.000000000000000","0.000000000000000","2","1","31.995784000000000","1.410187500000000","4.173855000000000","0.000000000000000","0.000000000000000","0.000000000000000","33.146639780000000","59.448727950000000","0.557566847000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"87","Zahn;F. A. P.;R.; and Priestley;M.J.N. (1986). Design of Reinforced Concrete Bridge Columns for Strength and Ductility. Christchurch;New Zealand;Univeristy of Canterbury: 380.","Zahn et al.","No.6","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/87.csv","15.748031500000000","12.598425200000000","0.510000000000000","62.992125980000000","62.992125980000000","5.000000000000000","16","0","0.629921260000000","48865","0.024300000000000","2","2","0.393700787000000","2.952755906000000","67570","0.011200000000000","0.005235988000000","0.234375000000000","1","3915.000000000000000","467.584000000000000","0.613176419000000","0","0.000000000000000","0.000000000000000","2","1","39.366976000000000","1.075750000000000","2.443003750000000","0.000000000000000","0.000000000000000","0.000000000000000","29.450999060000000","102.008147900000000","0.288712222000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"88","Watson;S. (1989). Design of Reinforced Concrete Frames of Limited Ductility. Department of Civil Engineering. Christchurch;New Zealand;University of Canterbury. Doctor of Philosophy: 248.","Watson_Park","No.10","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/88.csv","15.748031500000000","12.598425200000000","0.510000000000000","62.992125980000000","62.992125980000000","5.000000000000000","12","0","0.629921260000000","68730","0.018200000000000","2","2","0.314960630000000","3.307086614000000","53940","0.006400000000000","0.002991993000000","0.262500000000000","1","5800.000000000000000","596.169600000000000","0.527714955000000","0","0.000000000000000","0.000000000000000","2","1","47.722792000000000","1.177250000000000","2.023903750000000","0.000000000000000","0.000000000000000","0.000000000000000","39.833488220000000","71.531008610000000","0.556870216000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"89","Watson;S. (1989). Design of Reinforced Concrete Frames of Limited Ductility. Department of Civil Engineering. Christchurch;New Zealand;University of Canterbury. Doctor of Philosophy: 248.","Watson_Park","No.11","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/89.csv","15.748031500000000","12.598425200000000","0.510000000000000","62.992125980000000","62.992125980000000","5.000000000000000","12","0","0.629921260000000","68730","0.018200000000000","2","2","0.393700787000000","2.244094488000000","49010","0.014700000000000","0.006889458000000","0.178125000000000","1","5655.000000000000000","813.776000000000000","0.738805019000000","0","0.000000000000000","0.000000000000000","2","1","46.412208000000000","0.965500000000000","1.503838750000000","2.262346250000000","0.000000000000000","0.000000000000000","28.840216490000000","112.030146400000000","0.257432641000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"90","Wong;Y. L. P.;T.; and Priestley;M.J.N. (1990). Squat Circular Bridge Piers Under Multi-Directional Seismic Attack. Christchurch;New Zealand;University of Canterbury: 264.","Wong et al.","UnitNo.1","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/90.csv","15.748031500000000","12.598425200000000","0.590000000000000","31.496062990000000","31.496062990000000","2.500000000000000","20","0","0.629921260000000","61335","0.032000000000000","2","2","0.393700787000000","2.362204724000000","43500","0.014200000000000","0.006544985000000","0.187500000000000","1","5510.000000000000000","203.893600000000000","0.189980735000000","0","0.000000000000000","0.000000000000000","1","1","103.686752000000000","3.508375000000000","5.084127500000000","0.000000000000000","5.020945000000000","66.450000000000000","94.077495580000000","107.297809800000000","0.876788592000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"91","Wong;Y. L. P.;T.; and Priestley;M.J.N. (1990). Squat Circular Bridge Piers Under Multi-Directional Seismic Attack. Christchurch;New Zealand;University of Canterbury: 264.","Wong et al.","UnitNo.3","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/91.csv","15.748031500000000","12.598425200000000","0.590000000000000","31.496062990000000","31.496062990000000","2.500000000000000","20","0","0.629921260000000","68875","0.032000000000000","2","2","0.393700787000000","2.362204724000000","43500","0.014200000000000","0.006544985000000","0.187500000000000","1","5365.000000000000000","407.562400000000000","0.390015578000000","0","0.000000000000000","0.000000000000000","1","1","130.073776000000000","2.499875000000000","3.464877500000000","0.000000000000000","0.000000000000000","0.000000000000000","98.148639680000000","122.234266400000000","0.802955199000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"92","Petrovski;J. a. R.;Danilo (1984). Reversed Cyclic Loading Test of Bridge Column Models;Institute of Earthquake Engineering and Engineering Seismology: 62.","Petrovski","M1E1","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/92.csv","12.086614170000000","9.669291339000000","1.300000000000000","75.196850390000000","75.196850390000000","7.776872964000000","12","0","0.472440945000000","34800","0.018300000000000","2","2","0.236220472000000","2.952755906000000","34800","0.006300000000000","0.002455968000000","0.305374593000000","1","5626.000000000000000","32.596000000000000","0.050496977000000","0","0.000000000000000","0.000000000000000","1","1","7.553504800000000","1.592879581000000","2.583086911000000","0.000000000000000","0.000000000000000","0.000000000000000","7.101704553000000","16.772713230000000","0.423408214000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"93","Petrovski;J. a. R.;Danilo (1984). Reversed Cyclic Loading Test of Bridge Column Models;Institute of Earthquake Engineering and Engineering Seismology: 62.","Petrovski","M1E2","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/93.csv","12.086614170000000","9.669291339000000","1.300000000000000","75.196850390000000","75.196850390000000","7.776872964000000","12","0","0.472440945000000","34800","0.018300000000000","2","2","0.236220472000000","2.952755906000000","34800","0.006300000000000","0.002455968000000","0.305374593000000","1","5249.000000000000000","57.099200000000000","0.094810023000000","0","0.000000000000000","0.000000000000000","1","1","8.312654400000000","1.215602094000000","2.377759162000000","0.000000000000000","0.000000000000000","0.000000000000000","8.292205359000000","17.502506730000000","0.473772442000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"94","Lim;K. Y. a. M.;D.I. (1991). ""Scale Model Studies of Moment-Reducing Hinge Details in Bridge Columns."" ACI Structural Journal 88(4): 465-474.","Lim","Con1","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/94.csv","5.984251969000000","4.787401575000000","0.330000000000000","44.881889760000000","44.881889760000000","9.375000000000000","8","0","0.500000000000000","64960","0.055800000000000","2","2","0.145669291000000","0.866141732000000","89900","0.014500000000000","0.006430682000000","0.180921053000000","1","5002.500000000000000","33.944800000000000","0.241255117000000","0","0.000000000000000","0.000000000000000","1","1","4.284912800000000","3.767631579000000","6.318807018000000","0.000000000000000","0.000000000000000","0.000000000000000","4.588381563000000","18.559443170000000","0.247226251000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"95","Lim;K. Y. a. M.;D.I. (1991). ""Scale Model Studies of Moment-Reducing Hinge Details in Bridge Columns."" ACI Structural Journal 88(4): 465-474.","Lim","Con2","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/95.csv","5.984251969000000","4.787401575000000","0.330000000000000","22.440944880000000","22.440944880000000","4.687500000000000","8","0","0.500000000000000","64960","0.055800000000000","2","2","0.145669291000000","0.866141732000000","89900","0.014500000000000","0.006430682000000","0.180921053000000","1","5002.500000000000000","33.944800000000000","0.241255117000000","0","0.000000000000000","0.000000000000000","1","1","9.299526400000000","3.908070175000000","8.012140351000000","0.000000000000000","0.000000000000000","0.000000000000000","9.176763126000000","20.556363980000000","0.446419568000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"96","Lim;K. Y. a. M.;D.I. (1991). ""Scale Model Studies of Moment-Reducing Hinge Details in Bridge Columns."" ACI Structural Journal 88(4): 465-474.","Lim","Con3","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/96.csv","5.984251969000000","4.787401575000000","0.330000000000000","22.440944880000000","22.440944880000000","4.687500000000000","8","0","0.500000000000000","64960","0.055800000000000","2","2","0.145669291000000","0.866141732000000","89900","0.014500000000000","0.006430682000000","0.180921053000000","1","5002.500000000000000","49.456000000000000","0.351497521000000","0","0.000000000000000","0.000000000000000","1","1","9.666624800000000","3.965964912000000","7.847263158000000","0.000000000000000","0.000000000000000","0.000000000000000","9.012243504000000","21.182409680000000","0.425458843000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"97","Cheok;G. S. a. S.;William C. (1986). Behavior of 1/6-Scale Model Bridge Columns Subjected to Cycle Inelastic Loading. Gaithesburg (Maryland);U.S Department of Commerce;National Institute of Standards and Technology: 270.","Cheok et al.","NIST-FullscaleFlexure","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/97.csv","59.842519690000000","47.874015750000000","2.000000000000000","359.842519700000000","359.842519700000000","7.516447368000000","25","0","1.692913386000000","68875","0.020000000000000","2","2","0.625984252000000","3.503937008000000","71485","0.006300000000000","0.002935489000000","0.073190789000000","1","5191.000000000000000","1000.360000000000000","0.068516578000000","0","0.000000000000000","0.000000000000000","1","1","290.756320000000000","1.941247265000000","5.774748359000000","0.000000000000000","0.000000000000000","0.000000000000000","313.153366000000000","775.894935900000000","0.403602797000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"98","Cheok;G. S. a. S.;William C. (1986). Behavior of 1/6-Scale Model Bridge Columns Subjected to Cycle Inelastic Loading. Gaithesburg (Maryland);U.S Department of Commerce;National Institute of Standards and Technology: 270.","Cheok et al.","NIST-Full-scale-shear","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/98.csv","59.842519690000000","47.874015750000000","1.750000000000000","179.921259800000000","179.921259800000000","3.758223684000000","25","0","1.692913386000000","68875","0.020000000000000","2","2","0.751968504000000","2.125984252000000","63075","0.014900000000000","0.006981508000000","0.044407895000000","1","4973.500000000000000","1000.360000000000000","0.071512930000000","0","0.000000000000000","0.000000000000000","1","1","737.793600000000000","3.175492341000000","7.783404814000000","0.000000000000000","0.000000000000000","0.000000000000000","623.010369900000000","1605.279298000000000","0.388100918000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"99","Stone;W. C. a. C.;Geraldine S. (1989). Inelastic Behavior of Full Scale Bridge Columns Subjected to Cyclic Loading. NIST Building Science Series. Gaitheburg (Maryland);U.S. Department of Commerce;National Institute of Standards and Technology: 252.","Stone","NIST-Model-N1","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/99.csv","9.842519685000000","7.874015748000000","0.330000000000000","29.527559060000000","29.527559060000000","3.750000000000000","25","0","0.275590551000000","64670","0.019600000000000","2","2","0.122047244000000","0.354330709000000","63945","0.014100000000000","0.006709046000000","0.045000000000000","1","3494.500000000000000","26.976000000000000","0.101458875000000","0","0.000000000000000","0.000000000000000","1","1","14.406532800000000","2.297866667000000","7.958666667000000","0.000000000000000","0.000000000000000","0.000000000000000","14.744391030000000","41.389336210000000","0.356236470000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"100","Stone;W. C. a. C.;Geraldine S. (1989). Inelastic Behavior of Full Scale Bridge Columns Subjected to Cyclic Loading. NIST Building Science Series. Gaitheburg (Maryland);U.S. Department of Commerce;National Institute of Standards and Technology: 252.","Stone","NIST-Model-N2","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/100.csv","9.842519685000000","7.874015748000000","0.330000000000000","29.527559060000000","29.527559060000000","3.750000000000000","25","0","0.275590551000000","64670","0.019600000000000","2","2","0.122047244000000","0.354330709000000","63945","0.014100000000000","0.006709046000000","0.045000000000000","1","3349.500000000000000","53.727200000000000","0.210819976000000","0","0.000000000000000","0.000000000000000","1","1","16.506389600000000","1.817600000000000","7.145866667000000","0.000000000000000","0.000000000000000","0.000000000000000","15.940935750000000","43.065284830000000","0.370157444000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"101","Stone;W. C. a. C.;Geraldine S. (1989). Inelastic Behavior of Full Scale Bridge Columns Subjected to Cyclic Loading. NIST Building Science Series. Gaitheburg (Maryland);U.S. Department of Commerce;National Institute of Standards and Technology: 252.","Stone","NIST-Model-N3","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/101.csv","9.842519685000000","7.874015748000000","0.330000000000000","59.055118110000000","59.055118110000000","7.500000000000000","25","0","0.275590551000000","64670","0.019600000000000","2","2","0.106299213000000","0.551181102000000","69020","0.006800000000000","0.003271744000000","0.070000000000000","1","3683.000000000000000","26.976000000000000","0.096266098000000","0","0.000000000000000","0.000000000000000","1","1","7.171794400000000","3.607000000000000","6.717284000000000","0.000000000000000","0.000000000000000","0.000000000000000","7.485327802000000","21.652433920000000","0.345703759000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"102","Stone;W. C. a. C.;Geraldine S. (1989). Inelastic Behavior of Full Scale Bridge Columns Subjected to Cyclic Loading. NIST Building Science Series. Gaitheburg (Maryland);U.S. Department of Commerce;National Institute of Standards and Technology: 252.","Stone","NIST-Model-N4","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/102.csv","9.842519685000000","7.874015748000000","0.330000000000000","29.527559060000000","29.527559060000000","3.750000000000000","25","0","0.275590551000000","64670","0.019600000000000","2","2","0.122047244000000","0.354330709000000","63945","0.014100000000000","0.006709046000000","0.045000000000000","1","3538.000000000000000","26.976000000000000","0.100211430000000","0","0.000000000000000","0.000000000000000","1","1","14.095409600000000","2.393866667000000","7.291493333000000","8.684429333000000","0.000000000000000","0.000000000000000","14.790128540000000","41.427213980000000","0.357014801000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"103","Stone;W. C. a. C.;Geraldine S. (1989). Inelastic Behavior of Full Scale Bridge Columns Subjected to Cyclic Loading. NIST Building Science Series. Gaitheburg (Maryland);U.S. Department of Commerce;National Institute of Standards and Technology: 252.","Stone","NIST-Model-N5","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/103.csv","9.842519685000000","7.874015748000000","0.330000000000000","29.527559060000000","29.527559060000000","3.750000000000000","25","0","0.275590551000000","64670","0.019600000000000","2","2","0.122047244000000","0.354330709000000","63945","0.014100000000000","0.006709046000000","0.045000000000000","1","3523.500000000000000","53.727200000000000","0.200409113000000","0","0.000000000000000","0.000000000000000","1","1","17.208215200000000","2.710000000000000","6.820408000000000","0.000000000000000","0.000000000000000","0.000000000000000","16.225775050000000","43.232302800000000","0.375316002000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"104","Stone;W. C. a. C.;Geraldine S. (1989). Inelastic Behavior of Full Scale Bridge Columns Subjected to Cyclic Loading. NIST Building Science Series. Gaitheburg (Maryland);U.S. Department of Commerce;National Institute of Standards and Technology: 252.","Stone","NIST-Model-N6","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/104.csv","9.842519685000000","7.874015748000000","0.330000000000000","59.055118110000000","59.055118110000000","7.500000000000000","25","0","0.275590551000000","64670","0.019600000000000","2","2","0.106299213000000","0.551181102000000","63945","0.014100000000000","0.003271744000000","0.070000000000000","1","3378.500000000000000","26.976000000000000","0.104942442000000","0","0.000000000000000","0.000000000000000","1","1","6.668916800000000","2.008466667000000","4.745058667000000","0.000000000000000","0.000000000000000","0.000000000000000","7.325952444000000","20.233301770000000","0.362073997000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"105","Siryo;K. K. (1975). Aseismic Analysis of Building Structural Members: a List of Experimental Results on Deformation Ability of Reinforced Concrete Columns Under Large Deflection (No.2). Japan;Building Research Institute.","Kenchiku Siryo","BRI-No.2","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/105.csv","9.842519685000000","7.874015748000000","1.400000000000000","29.527559060000000","14.763779530000000","1.875000000000000","4","0","0.377952756000000","57855","0.004600000000000","2","2","0.350393701000000","1.968503937000000","51475","0.028400000000000","0.009953822000000","0.250000000000000","1","3842.500000000000000","41.363200000000000","0.141480892000000","0","0.000000000000000","0.000000000000000","3","1","27.958376000000000","2.867466667000000","2.225378667000000","0.000000000000000","0.000000000000000","0.000000000000000","17.178080960000000","58.652717470000000","0.292877836000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"106","Siryo;K. K. (1975). Aseismic Analysis of Building Structural Members: a List of Experimental Results on Deformation Ability of Reinforced Concrete Columns Under Large Deflection (No.2). Japan;Building Research Institute.","Kenchiku Siryo","BRI-No.3-ws22bs","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/106.csv","9.842519685000000","7.874015748000000","1.380000000000000","39.370078740000000","19.685039370000000","2.500000000000000","8","0","0.374015748000000","54375","0.009100000000000","2","2","0.232283465000000","2.480314961000000","53070","0.010100000000000","0.003471709000000","0.315000000000000","1","4582.000000000000000","72.385600000000000","0.207632163000000","0","0.000000000000000","0.000000000000000","3","1","23.075720000000000","1.178260000000000","4.846066000000000","0.000000000000000","0.000000000000000","0.000000000000000","19.468591870000000","32.357471030000000","0.601672234000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"107","Siryo;K. K. (1975). Aseismic Analysis of Building Structural Members: a List of Experimental Results on Deformation Ability of Reinforced Concrete Columns Under Large Deflection (No.2). Japan;Building Research Institute.","Kenchiku Siryo","BRI-No.3-ws27bs","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/107.csv","9.842519685000000","7.874015748000000","1.400000000000000","39.370078740000000","19.685039370000000","2.500000000000000","8","0","0.625984252000000","50025","0.025400000000000","2","2","0.350393701000000","1.653543307000000","48503","0.034100000000000","0.011849788000000","0.210000000000000","1","4582.000000000000000","72.385600000000000","0.207632163000000","0","0.000000000000000","0.000000000000000","3","1","33.254664000000000","1.980340000000000","5.770372000000000","0.000000000000000","0.000000000000000","0.000000000000000","25.893171820000000","62.621339560000000","0.413487990000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"108","Arakawa;T. H.;Ming-Xuan; Arai;Yasuyuk; and Mizoguchi;Mitsuo (1998). ""Shear Resisting Behavior of Reinforced Concrete Columns With Spiral Hoops."" Transactions of the Japan Concrete Insitute 10: 155-162.","Arakawa","No.16","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/108.csv","10.826771650000000","8.661417323000000","0.670000000000000","35.433070870000000","17.716535430000000","2.045454545000000","12","0","0.629921260000000","52635","0.038500000000000","2","2","0.236220472000000","1.377952756000000","55245","0.013400000000000","0.005875186000000","0.159090909000000","1","4538.500000000000000","0.000000000000000","0.000000000000000","0","0.000000000000000","0.000000000000000","3","1","39.767120000000000","3.195333333000000","3.424202222000000","0.000000000000000","0.000000000000000","0.000000000000000","42.159685720000000","44.991487070000000","0.937059174000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"109","Arakawa;T. H.;Ming-Xuan; Arai;Yasuyuk; and Mizoguchi;Mitsuo (1998). ""Shear Resisting Behavior of Reinforced Concrete Columns With Spiral Hoops."" Transactions of the Japan Concrete Insitute 10: 155-162.","Arakawa","No.20","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/109.csv","10.826771650000000","8.661417323000000","0.670000000000000","35.433070870000000","17.716535430000000","2.045454545000000","12","0","0.629921260000000","52635","0.038500000000000","2","2","0.236220472000000","1.377952756000000","55245","0.013400000000000","0.005875186000000","0.159090909000000","1","4248.500000000000000","48.332000000000000","0.123569505000000","0","0.000000000000000","0.000000000000000","3","1","47.709304000000000","1.560711111000000","3.441700000000000","0.000000000000000","0.000000000000000","0.000000000000000","46.996383210000000","51.988992290000000","0.903967958000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"110","Arakawa;T. H.;Ming-Xuan; Arai;Yasuyuk; and Mizoguchi;Mitsuo (1998). ""Shear Resisting Behavior of Reinforced Concrete Columns With Spiral Hoops."" Transactions of the Japan Concrete Insitute 10: 155-162.","Arakawa","No.21","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/110.csv","10.826771650000000","8.661417323000000","0.670000000000000","47.244000000000000","23.622000000000000","2.727267273000000","12","0","0.629921260000000","52635","0.038500000000000","2","2","0.236220472000000","2.952755906000000","55245","0.006300000000000","0.002741754000000","0.340909091000000","1","4422.500000000000000","48.332000000000000","0.118707754000000","0","0.000000000000000","0.000000000000000","3","1","34.666408000000000","1.817170301000000","3.653797308000000","0.000000000000000","0.000000000000000","0.000000000000000","35.647881090000000","30.601463840000000","1.164907707000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"111","Arakawa;T. H.;Ming-Xuan; Arai;Yasuyuk; and Mizoguchi;Mitsuo (1998). ""Shear Resisting Behavior of Reinforced Concrete Columns With Spiral Hoops."" Transactions of the Japan Concrete Insitute 10: 155-162.","Arakawa","No.26","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/111.csv","10.826771650000000","8.661417323000000","0.670000000000000","47.244000000000000","23.622000000000000","2.727267273000000","12","0","0.629921260000000","52635","0.038500000000000","2","2","0.236220472000000","2.952755906000000","55245","0.006300000000000","0.002741754000000","0.340909091000000","1","4480.500000000000000","96.664000000000000","0.234342169000000","0","0.000000000000000","0.000000000000000","3","1","39.151168000000000","1.661819990000000","3.652103971000000","0.000000000000000","0.000000000000000","0.000000000000000","38.796910610000000","34.823509790000000","1.114101101000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"112","Kunnath;S.;K.; El-Bahy;Ashraf; Taylor;Andrew; and Stone;William (1997). Cumulative Seismic Damage of Reinforced Concrete Bridge Piers;National Center for Earthquake Engineering Research: 147.","Kunnath","A2","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/112.csv","12.007874020000000","9.606299213000000","0.490000000000000","54.015748030000000","54.015748030000000","5.622950820000000","21","0","0.374015748000000","64960","0.020400000000000","2","2","0.157480315000000","0.748031496000000","62930","0.009400000000000","0.004336970000000","0.077868852000000","1","4205.000000000000000","44.960000000000000","0.094414387000000","0","0.000000000000000","0.000000000000000","1","1","16.628492390000000","3.637898103000000","5.626692420000000","0.000000000000000","0.000000000000000","0.000000000000000","15.758693510000000","40.392765260000000","0.390136536000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"113","Kunnath;S.;K.; El-Bahy;Ashraf; Taylor;Andrew; and Stone;William (1997). Cumulative Seismic Damage of Reinforced Concrete Bridge Piers;National Center for Earthquake Engineering Research: 147.","Kunnath","A3","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/113.csv","12.007874020000000","9.606299213000000","0.490000000000000","54.015748030000000","54.015748030000000","5.622950820000000","21","0","0.374015748000000","64960","0.020400000000000","2","2","0.157480315000000","0.748031496000000","62930","0.009400000000000","0.004336970000000","0.077868852000000","1","4205.000000000000000","44.960000000000000","0.094414387000000","0","0.000000000000000","0.000000000000000","1","1","16.927483160000000","5.309562682000000","11.470728860000000","0.000000000000000","0.000000000000000","0.000000000000000","15.758693510000000","40.392765260000000","0.390136536000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
"114","Kunnath;S.;K.; El-Bahy;Ashraf; Taylor;Andrew; and Stone;William (1997). Cumulative Seismic Damage of Reinforced Concrete Bridge Piers;National Center for Earthquake Engineering Research: 147.","Kunnath","A4","/data/dibbs_experiments_files/sys_nees/aci369columndatabase/circular/114.csv","12.007874020000000","9.606299213000000","0.490000000000000","54.015748030000000","54.015748030000000","5.622950820000000","21","0","0.374015748000000","64960","0.020400000000000","2","2","0.157480315000000","0.748031496000000","62930","0.009400000000000","0.004336970000000","0.077868852000000","1","5147.500000000000000","49.905600000000000","0.085611242000000","0","0.000000000000000","0.000000000000000","1","1","16.970162010000000","4.127997211000000","4.119909621000000","0.000000000000000","0.000000000000000","0.000000000000000","16.819738300000000","41.348987460000000","0.406775095000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000","0.000000000000000",
